system:index,ID,kommune,.geo
5783,790696.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
5807,121542.0,Sogndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
5867,741263.0,Tolga,"{""type"":""MultiPoint"",""coordinates"":[]}"
5906,61333.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
5909,248557.0,Vaksdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
5937,34951.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
5949,677941.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
5953,716082.0,Sunnfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
5955,433007.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
5992,320708.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
5995,39785.0,Vevelstad,"{""type"":""MultiPoint"",""coordinates"":[]}"
5998,114797.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
6016,508920.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
6017,715687.0,Tynset,"{""type"":""MultiPoint"",""coordinates"":[]}"
6053,818341.0,Suldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6063,730552.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
6070,545867.0,Os,"{""type"":""MultiPoint"",""coordinates"":[]}"
6074,462355.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
6089,152189.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
6104,318097.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
6113,58919.0,Meråker,"{""type"":""MultiPoint"",""coordinates"":[]}"
6124,691460.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
6134,400267.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
6143,507153.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
6153,400896.0,Hjelmeland,"{""type"":""MultiPoint"",""coordinates"":[]}"
6171,307031.0,Sandnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
6186,597321.0,Tynset,"{""type"":""MultiPoint"",""coordinates"":[]}"
6205,830488.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
6208,45469.0,Osen,"{""type"":""MultiPoint"",""coordinates"":[]}"
6308,806474.0,Sortland,"{""type"":""MultiPoint"",""coordinates"":[]}"
6330,518057.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
6338,764995.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6348,750716.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
6350,152112.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
6365,20277.0,Lyngen,"{""type"":""MultiPoint"",""coordinates"":[]}"
6367,812907.0,Folldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6386,256357.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
6396,452282.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6405,966676.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
6419,274441.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
6427,305134.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
6451,761045.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
6460,135342.0,Åseral,"{""type"":""MultiPoint"",""coordinates"":[]}"
6465,668943.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
6473,189859.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
6476,216158.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
6484,17608.0,Hol,"{""type"":""MultiPoint"",""coordinates"":[]}"
6496,236779.0,Høylandet,"{""type"":""MultiPoint"",""coordinates"":[]}"
6529,459219.0,Loppa,"{""type"":""MultiPoint"",""coordinates"":[]}"
6557,635443.0,Valle,"{""type"":""MultiPoint"",""coordinates"":[]}"
6582,653118.0,Tydal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6587,584006.0,Nore og Uvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6660,809024.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
6690,946079.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
6704,628648.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
6726,13660.0,Dyrøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
6739,696177.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
6744,258756.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
6753,545993.0,Nore og Uvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6758,572259.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
6796,103525.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
6807,398042.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
6820,829127.0,Høylandet,"{""type"":""MultiPoint"",""coordinates"":[]}"
6822,350348.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
6824,659381.0,Hemsedal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6827,391438.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
6829,39404.0,Åseral,"{""type"":""MultiPoint"",""coordinates"":[]}"
6836,555411.0,Kåfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
6843,357368.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
6848,113469.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
6854,361664.0,Osterøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
6861,988699.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
6864,563740.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
6904,116464.0,Meråker,"{""type"":""MultiPoint"",""coordinates"":[]}"
6912,981377.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
6971,531827.0,Senja,"{""type"":""MultiPoint"",""coordinates"":[]}"
6979,402001.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
6981,186106.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
6983,68049.0,Senja,"{""type"":""MultiPoint"",""coordinates"":[]}"
6991,98683.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7011,53035.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
7024,927991.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
7083,603496.0,Heim,"{""type"":""MultiPoint"",""coordinates"":[]}"
7150,374409.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
7167,845265.0,Grong,"{""type"":""MultiPoint"",""coordinates"":[]}"
7183,244123.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
7220,736531.0,Høylandet,"{""type"":""MultiPoint"",""coordinates"":[]}"
7244,838676.0,Beiarn,"{""type"":""MultiPoint"",""coordinates"":[]}"
7247,270673.0,Sunndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7252,469835.0,Vardø,"{""type"":""MultiPoint"",""coordinates"":[]}"
7255,983887.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
7296,496188.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
7298,567278.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
7303,655628.0,Nore og Uvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7328,953218.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
7350,504869.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
7362,522311.0,Namsskogan,"{""type"":""MultiPoint"",""coordinates"":[]}"
7383,24272.0,Bodø,"{""type"":""MultiPoint"",""coordinates"":[]}"
7409,2000.0,Vik,"{""type"":""MultiPoint"",""coordinates"":[]}"
7422,445213.0,Hemsedal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7424,285147.0,Stor-Elvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7425,414958.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
7443,434270.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
7469,819528.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
7476,662221.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
7489,235537.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
7543,189963.0,Kvinesdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7571,41078.0,Dovre,"{""type"":""MultiPoint"",""coordinates"":[]}"
7586,254475.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
7589,218160.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
7604,290569.0,Bodø,"{""type"":""MultiPoint"",""coordinates"":[]}"
7610,172986.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
7619,777109.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
7626,928983.0,Karlsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
7636,127530.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7637,881083.0,Selbu,"{""type"":""MultiPoint"",""coordinates"":[]}"
7642,383306.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
7658,183350.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
7659,752343.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
7678,90398.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
7679,698066.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
7691,900224.0,Kvinnherad,"{""type"":""MultiPoint"",""coordinates"":[]}"
7696,48493.0,Meløy,"{""type"":""MultiPoint"",""coordinates"":[]}"
7724,518716.0,Grong,"{""type"":""MultiPoint"",""coordinates"":[]}"
7740,127562.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
7763,18243.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
7767,356672.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
7783,614153.0,Hadsel,"{""type"":""MultiPoint"",""coordinates"":[]}"
7850,763552.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
7882,735466.0,Eidfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
7905,173902.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7936,535393.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
7940,276691.0,Leirfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
7950,791556.0,Høyanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
7976,272365.0,Meråker,"{""type"":""MultiPoint"",""coordinates"":[]}"
7984,435348.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
7989,501568.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
7990,652717.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
7996,416455.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
8015,764217.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8016,538914.0,Rendalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
8027,886714.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
8037,750668.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8040,846437.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
8054,535673.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
8059,276055.0,Sunnfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
8067,675915.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
8069,865594.0,Stad,"{""type"":""MultiPoint"",""coordinates"":[]}"
8101,921565.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
8115,815607.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8148,13605.0,Tjeldsund,"{""type"":""MultiPoint"",""coordinates"":[]}"
8179,705277.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
8211,729447.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8219,224850.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
8248,976939.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
8268,774999.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
8287,475343.0,Ringebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8288,241607.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8294,229962.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
8296,123509.0,Bremanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8308,153619.0,Selbu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8310,593668.0,Bremanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8314,134358.0,Hol,"{""type"":""MultiPoint"",""coordinates"":[]}"
8323,624029.0,Hasvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
8360,709425.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8365,12907.0,Øystre Slidre,"{""type"":""MultiPoint"",""coordinates"":[]}"
8366,517394.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
8369,239434.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
8391,218210.0,Rauma,"{""type"":""MultiPoint"",""coordinates"":[]}"
8392,602864.0,Namsskogan,"{""type"":""MultiPoint"",""coordinates"":[]}"
8397,246351.0,Hemnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
8414,623234.0,Suldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8425,647467.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
8439,784860.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
8442,718138.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
8443,525307.0,Røyrvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
8469,429119.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
8477,633909.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8510,705035.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
8512,954329.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
8525,260190.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
8528,633292.0,Balsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
8533,836395.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8546,201043.0,Høyanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8597,434927.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
8612,855534.0,Nærøysund,"{""type"":""MultiPoint"",""coordinates"":[]}"
8759,97017.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
8760,274489.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8762,713724.0,Tynset,"{""type"":""MultiPoint"",""coordinates"":[]}"
8771,358892.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
8783,886914.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8788,539622.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
8793,243125.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
8798,83866.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
8806,367295.0,Orkland,"{""type"":""MultiPoint"",""coordinates"":[]}"
8839,982436.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
8842,472142.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
8862,927676.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
8865,739391.0,Nord-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
8889,206798.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8893,477528.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
8902,659381.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
8908,136730.0,Loppa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8936,755380.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
8943,712805.0,Valle,"{""type"":""MultiPoint"",""coordinates"":[]}"
8997,892388.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
9045,643799.0,Alvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9055,402953.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
9069,499555.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9094,442577.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
9106,375243.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
9120,123243.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
9196,296560.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
9216,516088.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9224,94254.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
9230,585272.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
9248,622932.0,Loppa,"{""type"":""MultiPoint"",""coordinates"":[]}"
9262,995692.0,Kinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
9295,795478.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
9298,10009.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
9318,788538.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
9319,101108.0,Balsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
9320,38264.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9325,955141.0,Suldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9346,890052.0,Sande,"{""type"":""MultiPoint"",""coordinates"":[]}"
9353,807732.0,Suldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9358,470455.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9362,69738.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
9363,748036.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
9367,695888.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
9375,257413.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
9376,867468.0,Sauda,"{""type"":""MultiPoint"",""coordinates"":[]}"
9390,991478.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
9445,383188.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
9465,504159.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
9474,572707.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
9481,378930.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
9482,512014.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
9492,822131.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
9505,562507.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
9511,48887.0,Verdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9515,700399.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
9521,646441.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
9524,900310.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
9538,166802.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
9544,992309.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
9559,466505.0,Vaksdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9560,327203.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
9570,255454.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9576,78687.0,Rauma,"{""type"":""MultiPoint"",""coordinates"":[]}"
9577,583198.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
9590,317716.0,Selbu,"{""type"":""MultiPoint"",""coordinates"":[]}"
9636,356818.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
9639,663433.0,Gildeskål,"{""type"":""MultiPoint"",""coordinates"":[]}"
9643,320993.0,Senja,"{""type"":""MultiPoint"",""coordinates"":[]}"
9659,405741.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
9662,338215.0,Sør-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
9664,604309.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
9677,377409.0,Engerdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9693,841432.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
9698,797783.0,Tolga,"{""type"":""MultiPoint"",""coordinates"":[]}"
9717,227501.0,Tjeldsund,"{""type"":""MultiPoint"",""coordinates"":[]}"
9721,549333.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
9728,663760.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
9768,704513.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
9778,54576.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
9811,566847.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
9832,206684.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
9836,330538.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
9855,57017.0,Voss,"{""type"":""MultiPoint"",""coordinates"":[]}"
9860,771419.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
9874,134152.0,Vindafjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
9876,623973.0,Rendalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
9882,467175.0,Hustadvika,"{""type"":""MultiPoint"",""coordinates"":[]}"
9888,268582.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
9900,31952.0,Eidfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
9909,678638.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
9914,644292.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
9918,539972.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
9920,627806.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
9938,50210.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
9957,43254.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
10003,238242.0,Grane,"{""type"":""MultiPoint"",""coordinates"":[]}"
10010,865364.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
10039,711413.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
10043,239718.0,Rennebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
10077,910397.0,Senja,"{""type"":""MultiPoint"",""coordinates"":[]}"
10113,535352.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
10142,22254.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
10143,498364.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
10160,860476.0,Beiarn,"{""type"":""MultiPoint"",""coordinates"":[]}"
10184,460602.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
10197,461418.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
10250,543599.0,Kinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
10267,119571.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
10285,942693.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
10293,527412.0,Tolga,"{""type"":""MultiPoint"",""coordinates"":[]}"
10333,818776.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
10353,443361.0,Kåfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
10355,648495.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
10398,858905.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
10404,694699.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
10407,589947.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
10408,865876.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
10445,131205.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
10454,287022.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
10466,403015.0,Sunnfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
10472,398192.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
10483,224822.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
10484,301518.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
10490,291926.0,Rennebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
10529,615047.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
10536,819469.0,Nord-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
