"","reg","val","X","nCells"
"9387","N",0.732121765785122,"NDVI_upper",10969
"9388","N",0.730069980739662,"NDVI_upper",10969
"9389","N",0.729964324745703,"NDVI_upper",10969
"9390","N",0.729002866548362,"NDVI_upper",10969
"9391","N",0.729249233257398,"NDVI_upper",10969
"9392","N",0.729196459140286,"NDVI_upper",10969
"9393","N",0.729998496516595,"NDVI_upper",10969
"9394","N",0.731864334931877,"NDVI_upper",10969
"9395","N",0.729678402155626,"NDVI_upper",10969
"9396","N",0.729368588462363,"NDVI_upper",10969
"9397","N",0.727868647502542,"NDVI_upper",10969
"9398","N",0.728862599210011,"NDVI_upper",10969
"9399","N",0.726085169787411,"NDVI_upper",10969
"9400","N",0.72869349019453,"NDVI_upper",10969
"9401","N",0.726634923367709,"NDVI_upper",10969
"9402","N",0.729061445443067,"NDVI_upper",10969
"9403","N",0.72865649365222,"NDVI_upper",10969
"9404","N",0.729610439979364,"NDVI_upper",10969
"9405","N",0.728853418802313,"NDVI_upper",10969
"9406","N",0.726608203499953,"NDVI_upper",10969
"9407","N",0.728847515691187,"NDVI_upper",10969
"9408","N",0.729614753602375,"NDVI_upper",10969
"9409","N",0.728977453547666,"NDVI_upper",10969
"9410","N",0.727323763351673,"NDVI_upper",10969
"9411","N",0.727212801531797,"NDVI_upper",10969
"9412","N",0.728993744282463,"NDVI_upper",10969
"9413","N",0.726781663595942,"NDVI_upper",10969
"9414","N",0.728921280269157,"NDVI_upper",10969
"9415","N",0.729395898002081,"NDVI_upper",10969
"9416","N",0.730666816254905,"NDVI_upper",10969
"9417","N",0.728537055948823,"NDVI_upper",10969
"9418","N",0.727536524715228,"NDVI_upper",10969
"9419","N",0.727523176658326,"NDVI_upper",10969
"9420","N",0.731074644936663,"NDVI_upper",10969
"9421","N",0.728120452089866,"NDVI_upper",10969
"9422","N",0.728416486600657,"NDVI_upper",10969
"9423","N",0.728948144247903,"NDVI_upper",10969
"9424","N",0.726619275881543,"NDVI_upper",10969
"9425","N",0.728368925977866,"NDVI_upper",10969
"9426","N",0.727427648449054,"NDVI_upper",10969
"9427","N",0.72763287202803,"NDVI_upper",10969
"9428","N",0.729570365435982,"NDVI_upper",10969
"9429","N",0.729850971869044,"NDVI_upper",10969
"9430","N",0.728035916132436,"NDVI_upper",10969
"9431","N",0.728981657802562,"NDVI_upper",10969
"9432","N",0.729704974951644,"NDVI_upper",10969
"9433","N",0.728753184841353,"NDVI_upper",10969
"9434","N",0.729907514617938,"NDVI_upper",10969
"9435","N",0.729404939564838,"NDVI_upper",10969
"9436","N",0.728644513377528,"NDVI_upper",10969
"9437","N",0.727647365926097,"NDVI_upper",10969
"9438","N",0.728272421026672,"NDVI_upper",10969
"9439","N",0.729048073115951,"NDVI_upper",10969
"9440","N",0.726560251807406,"NDVI_upper",10969
"9441","N",0.729090032656001,"NDVI_upper",10969
"9442","N",0.728230434441752,"NDVI_upper",10969
"9443","N",0.728977391369991,"NDVI_upper",10969
"9444","N",0.729163903108814,"NDVI_upper",10969
"9445","N",0.725943704228761,"NDVI_upper",10969
"9446","N",0.726389725180216,"NDVI_upper",10969
"9447","N",0.729778659188399,"NDVI_upper",10969
"9448","N",0.727182711650407,"NDVI_upper",10969
"9449","N",0.728391979408659,"NDVI_upper",10969
"9450","N",0.729894530450102,"NDVI_upper",10969
"9451","N",0.728580381505354,"NDVI_upper",10969
"9452","N",0.729119956273596,"NDVI_upper",10969
"9453","N",0.728952475178626,"NDVI_upper",10969
"9454","N",0.729928876869747,"NDVI_upper",10969
"9455","N",0.729009706021,"NDVI_upper",10969
"9456","N",0.731787414392561,"NDVI_upper",10969
"9457","N",0.729915906975357,"NDVI_upper",10969
"9458","N",0.729919501300618,"NDVI_upper",10969
"9459","N",0.730997054659544,"NDVI_upper",10969
"9460","N",0.728505410432708,"NDVI_upper",10969
"9461","N",0.72820157233553,"NDVI_upper",10969
"9462","N",0.726972443215703,"NDVI_upper",10969
"9463","N",0.729703845664133,"NDVI_upper",10969
"9464","N",0.727417509202596,"NDVI_upper",10969
"9465","N",0.729501526118609,"NDVI_upper",10969
"9466","N",0.728170251681309,"NDVI_upper",10969
"9467","N",0.72580574357275,"NDVI_upper",10969
"9468","N",0.729186101887045,"NDVI_upper",10969
"9469","N",0.727930870459527,"NDVI_upper",10969
"9470","N",0.729326212832366,"NDVI_upper",10969
"9471","N",0.729361946308585,"NDVI_upper",10969
"9472","N",0.728226583786255,"NDVI_upper",10969
"9473","N",0.730408045107486,"NDVI_upper",10969
"9474","N",0.729072762998398,"NDVI_upper",10969
"9475","N",0.729493087367503,"NDVI_upper",10969
"9476","N",0.7299894910644,"NDVI_upper",10969
"9477","N",0.727948266242408,"NDVI_upper",10969
"9478","N",0.728801264512352,"NDVI_upper",10969
"9479","N",0.727608698535069,"NDVI_upper",10969
"9480","N",0.729407300679924,"NDVI_upper",10969
"9481","N",0.730319705998789,"NDVI_upper",10969
"9482","N",0.730266820261751,"NDVI_upper",10969
"9483","N",0.729409946577543,"NDVI_upper",10969
"9484","N",0.728616002716416,"NDVI_upper",10969
"9485","N",0.727394360170884,"NDVI_upper",10969
"9486","N",0.728641831740234,"NDVI_upper",10969
"9487","N",0.731387285110272,"NDVI_upper",10969
"9488","N",0.729614827613299,"NDVI_upper",10969
"9489","N",0.728079836993928,"NDVI_upper",10969
"9490","N",0.727222999746515,"NDVI_upper",10969
"9491","N",0.728800570235875,"NDVI_upper",10969
"9492","N",0.73075520739348,"NDVI_upper",10969
"9493","N",0.729748724616134,"NDVI_upper",10969
"9494","N",0.728783610052573,"NDVI_upper",10969
"9495","N",0.727983062868845,"NDVI_upper",10969
"9496","N",0.728945341792621,"NDVI_upper",10969
"9497","N",0.729970441976001,"NDVI_upper",10969
"9498","N",0.729815944950316,"NDVI_upper",10969
"9499","N",0.730298212384636,"NDVI_upper",10969
"9500","N",0.72983631998918,"NDVI_upper",10969
"9501","N",0.728334888980828,"NDVI_upper",10969
"9502","N",0.727824596137265,"NDVI_upper",10969
"9503","N",0.726227550910132,"NDVI_upper",10969
"9504","N",0.729138395667125,"NDVI_upper",10969
"9505","N",0.728406982898023,"NDVI_upper",10969
"9506","N",0.728858691972671,"NDVI_upper",10969
"9507","N",0.72787191946458,"NDVI_upper",10969
"9508","N",0.727949874635209,"NDVI_upper",10969
"9509","N",0.729510495010141,"NDVI_upper",10969
"9510","N",0.728032593964367,"NDVI_upper",10969
"9511","N",0.728606462983416,"NDVI_upper",10969
"9512","N",0.72886363224983,"NDVI_upper",10969
"9513","N",0.730262054434597,"NDVI_upper",10969
"9514","N",0.728687409058205,"NDVI_upper",10969
"9515","N",0.729226436431623,"NDVI_upper",10969
"9516","N",0.729354524926277,"NDVI_upper",10969
"9517","N",0.726363537666444,"NDVI_upper",10969
"9518","N",0.728301914930667,"NDVI_upper",10969
"9519","N",0.728814851886718,"NDVI_upper",10969
"9520","N",0.729258490404945,"NDVI_upper",10969
"9521","N",0.727986533632881,"NDVI_upper",10969
"9522","N",0.728068603408647,"NDVI_upper",10969
"9523","N",0.729031652121823,"NDVI_upper",10969
"9524","N",0.728126181946354,"NDVI_upper",10969
"9525","N",0.729227654248205,"NDVI_upper",10969
"9526","N",0.72779447686532,"NDVI_upper",10969
"9527","N",0.730624118987755,"NDVI_upper",10969
"9528","N",0.727229640813033,"NDVI_upper",10969
"9529","N",0.730353849633747,"NDVI_upper",10969
"9530","N",0.729097438443212,"NDVI_upper",10969
"9531","N",0.727753062430233,"NDVI_upper",10969
"9532","N",0.7294324582455,"NDVI_upper",10969
"9533","N",0.729294649085211,"NDVI_upper",10969
"9534","N",0.727856239304177,"NDVI_upper",10969
"9535","N",0.72557631117065,"NDVI_upper",10969
"9536","N",0.729100058884969,"NDVI_upper",10969
"9537","N",0.728390533587477,"NDVI_upper",10969
"9538","N",0.730009956037969,"NDVI_upper",10969
"9539","N",0.72913076154693,"NDVI_upper",10969
"9540","N",0.729914771498495,"NDVI_upper",10969
"9541","N",0.730497080934862,"NDVI_upper",10969
"9542","N",0.73041955099394,"NDVI_upper",10969
"9543","N",0.729451180770039,"NDVI_upper",10969
"9544","N",0.729888577815217,"NDVI_upper",10969
"9545","N",0.727554627587947,"NDVI_upper",10969
"9546","N",0.728173800449501,"NDVI_upper",10969
"9547","N",0.728634511577014,"NDVI_upper",10969
"9548","N",0.726994363682663,"NDVI_upper",10969
"9549","N",0.728215306487703,"NDVI_upper",10969
"9550","N",0.727847292342984,"NDVI_upper",10969
"9551","N",0.730786264256522,"NDVI_upper",10969
"9552","N",0.730702789194741,"NDVI_upper",10969
"9553","N",0.730050267546954,"NDVI_upper",10969
"9554","N",0.729800975213649,"NDVI_upper",10969
"9555","N",0.729761475716474,"NDVI_upper",10969
"9556","N",0.730549041971398,"NDVI_upper",10969
"9557","N",0.730428084739428,"NDVI_upper",10969
"9558","N",0.729374815475005,"NDVI_upper",10969
"9559","N",0.73021464665794,"NDVI_upper",10969
"9560","N",0.729945016736279,"NDVI_upper",10969
"9561","N",0.727253196779382,"NDVI_upper",10969
"9562","N",0.727297378356116,"NDVI_upper",10969
"9563","N",0.728468256773455,"NDVI_upper",10969
"9564","N",0.72918296800835,"NDVI_upper",10969
"9565","N",0.729085755855416,"NDVI_upper",10969
"9566","N",0.727055448526269,"NDVI_upper",10969
"9567","N",0.726912010542933,"NDVI_upper",10969
"9568","N",0.729462940475239,"NDVI_upper",10969
"9569","N",0.729753783787056,"NDVI_upper",10969
"9570","N",0.731958089636057,"NDVI_upper",10969
"9571","N",0.728129643229316,"NDVI_upper",10969
"9572","N",0.730500554762269,"NDVI_upper",10969
"9573","N",0.729252801826379,"NDVI_upper",10969
"9574","N",0.72950862528363,"NDVI_upper",10969
"9575","N",0.7304483014227,"NDVI_upper",10969
"9576","N",0.730500259265665,"NDVI_upper",10969
"9577","N",0.729061009063607,"NDVI_upper",10969
"9578","N",0.72977027432543,"NDVI_upper",10969
"9579","N",0.727390957716772,"NDVI_upper",10969
"9580","N",0.729079644972158,"NDVI_upper",10969
"9581","N",0.730093291054142,"NDVI_upper",10969
"9582","N",0.727773656035273,"NDVI_upper",10969
"9583","N",0.726831621409476,"NDVI_upper",10969
"9584","N",0.728910499499988,"NDVI_upper",10969
"9585","N",0.72914365562801,"NDVI_upper",10969
"9586","N",0.727389682519785,"NDVI_upper",10969
"9587","N",0.727280250605899,"NDVI_upper",10969
"9588","N",0.728932423583246,"NDVI_upper",10969
"9589","N",0.72941198269701,"NDVI_upper",10969
"9590","N",0.726309172405092,"NDVI_upper",10969
"9591","N",0.727431204270679,"NDVI_upper",10969
"9592","N",0.729897984134073,"NDVI_upper",10969
"9593","N",0.72862116845749,"NDVI_upper",10969
"9594","N",0.728840204755581,"NDVI_upper",10969
"9595","N",0.726347137768099,"NDVI_upper",10969
"9596","N",0.728184843318541,"NDVI_upper",10969
"9597","N",0.729193264880077,"NDVI_upper",10969
"9598","N",0.727645554248602,"NDVI_upper",10969
"9599","N",0.729690681369976,"NDVI_upper",10969
"9600","N",0.729392957319863,"NDVI_upper",10969
"9601","N",0.727812792385708,"NDVI_upper",10969
"9602","N",0.731992626689211,"NDVI_upper",10969
"9603","N",0.729877047551311,"NDVI_upper",10969
"9604","N",0.73213370581776,"NDVI_upper",10969
"9605","N",0.726160819744073,"NDVI_upper",10969
"9606","N",0.727198516207419,"NDVI_upper",10969
"9607","N",0.727426982164208,"NDVI_upper",10969
"9608","N",0.730231200242858,"NDVI_upper",10969
"9609","N",0.72768104293095,"NDVI_upper",10969
"9610","N",0.72807344110735,"NDVI_upper",10969
"9611","N",0.730659353249717,"NDVI_upper",10969
"9612","N",0.729227552385184,"NDVI_upper",10969
"9613","N",0.727232404513816,"NDVI_upper",10969
"9614","N",0.728702995509649,"NDVI_upper",10969
"9615","N",0.728775620310211,"NDVI_upper",10969
"9616","N",0.732766585207234,"NDVI_upper",10969
"9617","N",0.731454643907811,"NDVI_upper",10969
"9618","N",0.729440441267027,"NDVI_upper",10969
"9619","N",0.727001342715797,"NDVI_upper",10969
"9620","N",0.730068697524159,"NDVI_upper",10969
"9621","N",0.728200851425461,"NDVI_upper",10969
"9622","N",0.729484943493206,"NDVI_upper",10969
"9623","N",0.726932963739957,"NDVI_upper",10969
"9624","N",0.730155755913786,"NDVI_upper",10969
"9625","N",0.728277893781872,"NDVI_upper",10969
"9626","N",0.727213420585856,"NDVI_upper",10969
"9627","N",0.728664735227177,"NDVI_upper",10969
"9628","N",0.727217721662989,"NDVI_upper",10969
"9629","N",0.73137235172133,"NDVI_upper",10969
"9630","N",0.728209934393725,"NDVI_upper",10969
"9631","N",0.729360638428454,"NDVI_upper",10969
"9632","N",0.727037821029188,"NDVI_upper",10969
"9633","N",0.72932253544805,"NDVI_upper",10969
"9634","N",0.729007502716756,"NDVI_upper",10969
"9635","N",0.729620660871132,"NDVI_upper",10969
"9636","N",0.729273478279229,"NDVI_upper",10969
"9637","N",0.73014648222519,"NDVI_upper",10969
"9638","N",0.729525308688546,"NDVI_upper",10969
"9639","N",0.730910240858808,"NDVI_upper",10969
"9640","N",0.72904655101979,"NDVI_upper",10969
"9641","N",0.727656370000919,"NDVI_upper",10969
"9642","N",0.727406320328307,"NDVI_upper",10969
"9643","N",0.729520875450232,"NDVI_upper",10969
"9644","N",0.730845443761749,"NDVI_upper",10969
"9645","N",0.728880800306232,"NDVI_upper",10969
"9646","N",0.727196015805221,"NDVI_upper",10969
"9647","N",0.729381511522303,"NDVI_upper",10969
"9648","N",0.728400400244675,"NDVI_upper",10969
"9649","N",0.729043319885093,"NDVI_upper",10969
"9650","N",0.726147753500455,"NDVI_upper",10969
"9651","N",0.728121765836001,"NDVI_upper",10969
"9652","N",0.729808837086597,"NDVI_upper",10969
"9653","N",0.729316638974044,"NDVI_upper",10969
"9654","N",0.729591407954452,"NDVI_upper",10969
"9655","N",0.729259553324014,"NDVI_upper",10969
"9656","N",0.729561654188525,"NDVI_upper",10969
"9657","N",0.729148284784272,"NDVI_upper",10969
"9658","N",0.731501468197761,"NDVI_upper",10969
"9659","N",0.729643120768753,"NDVI_upper",10969
"9660","N",0.728197563805537,"NDVI_upper",10969
"9661","N",0.72849954327321,"NDVI_upper",10969
"9662","N",0.725042121680687,"NDVI_upper",10969
"9663","N",0.727045265310007,"NDVI_upper",10969
"9664","N",0.730247898910986,"NDVI_upper",10969
"9665","N",0.729494567175648,"NDVI_upper",10969
"9666","N",0.726249628106861,"NDVI_upper",10969
"9667","N",0.725837245176474,"NDVI_upper",10969
"9668","N",0.729518903374693,"NDVI_upper",10969
"9669","N",0.729441203873599,"NDVI_upper",10969
"9670","N",0.728911090338435,"NDVI_upper",10969
"9671","N",0.728611970541671,"NDVI_upper",10969
"9672","N",0.727690293391891,"NDVI_upper",10969
"9673","N",0.730789743517158,"NDVI_upper",10969
"9674","N",0.728702762175693,"NDVI_upper",10969
"9675","N",0.728941599894536,"NDVI_upper",10969
"9676","N",0.726172775055883,"NDVI_upper",10969
"9677","N",0.728996643764147,"NDVI_upper",10969
"9678","N",0.728137529994181,"NDVI_upper",10969
"9679","N",0.729240779424973,"NDVI_upper",10969
"9680","N",0.727755179033728,"NDVI_upper",10969
"9681","N",0.728948024446139,"NDVI_upper",10969
"9682","N",0.727637079061218,"NDVI_upper",10969
"9683","N",0.728534501618331,"NDVI_upper",10969
"9684","N",0.728949349539502,"NDVI_upper",10969
"9685","N",0.727274278578362,"NDVI_upper",10969
"9686","N",0.728733832009386,"NDVI_upper",10969
"9687","N",0.729449583126215,"NDVI_upper",10969
"9688","N",0.728691530142544,"NDVI_upper",10969
"9689","N",0.7289252657657,"NDVI_upper",10969
"9690","N",0.728962454483642,"NDVI_upper",10969
"9691","N",0.728332960150087,"NDVI_upper",10969
"9692","N",0.731562686799084,"NDVI_upper",10969
"9693","N",0.730564359149104,"NDVI_upper",10969
"9694","N",0.73003927717242,"NDVI_upper",10969
"9695","N",0.727062576667449,"NDVI_upper",10969
"9696","N",0.72908931848949,"NDVI_upper",10969
"9697","N",0.72942372163506,"NDVI_upper",10969
"9698","N",0.727943465942921,"NDVI_upper",10969
"9699","N",0.729577702489781,"NDVI_upper",10969
"9700","N",0.727965334217816,"NDVI_upper",10969
"9701","N",0.724170099598952,"NDVI_upper",10969
"9702","N",0.72728031198521,"NDVI_upper",10969
"9703","N",0.7264871444448,"NDVI_upper",10969
"9704","N",0.729989632818813,"NDVI_upper",10969
"9705","N",0.729923959372771,"NDVI_upper",10969
"9706","N",0.729022635438564,"NDVI_upper",10969
"9707","N",0.728687551422516,"NDVI_upper",10969
"9708","N",0.726234728195353,"NDVI_upper",10969
"9709","N",0.728128273917483,"NDVI_upper",10969
"9710","N",0.726863104116677,"NDVI_upper",10969
"9711","N",0.72661117047454,"NDVI_upper",10969
"9712","N",0.72768976378683,"NDVI_upper",10969
"9713","N",0.726477861713651,"NDVI_upper",10969
"9714","N",0.730350299356994,"NDVI_upper",10969
"9715","N",0.727467596247425,"NDVI_upper",10969
"9716","N",0.726620835778501,"NDVI_upper",10969
"9717","N",0.727464433313988,"NDVI_upper",10969
"9718","N",0.729494279490842,"NDVI_upper",10969
"9719","N",0.726075191976383,"NDVI_upper",10969
"9720","N",0.729423860979288,"NDVI_upper",10969
"9721","N",0.7282262888136,"NDVI_upper",10969
"9722","N",0.729529843981464,"NDVI_upper",10969
"9723","N",0.730241580657152,"NDVI_upper",10969
"9724","N",0.727462567615025,"NDVI_upper",10969
"9725","N",0.728513898373306,"NDVI_upper",10969
"9726","N",0.73022520571042,"NDVI_upper",10969
"9727","N",0.728135749646374,"NDVI_upper",10969
"9728","N",0.729261016617505,"NDVI_upper",10969
"9729","N",0.726453196222801,"NDVI_upper",10969
"9730","N",0.730077006649384,"NDVI_upper",10969
"9731","N",0.730491574546783,"NDVI_upper",10969
"9732","N",0.7281673801708,"NDVI_upper",10969
"9733","N",0.72888111826256,"NDVI_upper",10969
"9734","N",0.729133661042158,"NDVI_upper",10969
"9735","N",0.72597661519787,"NDVI_upper",10969
"9736","N",0.731134991070406,"NDVI_upper",10969
"9737","N",0.727532029675091,"NDVI_upper",10969
"9738","N",0.729140386865118,"NDVI_upper",10969
"9739","N",0.729433288708131,"NDVI_upper",10969
"9740","N",0.728738844932547,"NDVI_upper",10969
"9741","N",0.727841452004415,"NDVI_upper",10969
"9742","N",0.73128917823668,"NDVI_upper",10969
"9743","N",0.729088282884218,"NDVI_upper",10969
"9744","N",0.727097304111655,"NDVI_upper",10969
"9745","N",0.732994267418091,"NDVI_upper",10969
"9746","N",0.729679596606278,"NDVI_upper",10969
"9747","N",0.728592361189331,"NDVI_upper",10969
"9748","N",0.729875410995706,"NDVI_upper",10969
"9749","N",0.730395941562529,"NDVI_upper",10969
"9750","N",0.727367901873151,"NDVI_upper",10969
"9751","N",0.728442940295171,"NDVI_upper",10969
"9752","N",0.730112655222557,"NDVI_upper",10969
"9753","N",0.730527889692211,"NDVI_upper",10969
"9754","N",0.731175552003181,"NDVI_upper",10969
"9755","N",0.730071833794713,"NDVI_upper",10969
"9756","N",0.729670846015676,"NDVI_upper",10969
"9757","N",0.729487876055524,"NDVI_upper",10969
"9758","N",0.726978537453488,"NDVI_upper",10969
"9759","N",0.72852047867223,"NDVI_upper",10969
"9760","N",0.728133205816088,"NDVI_upper",10969
"9761","N",0.725678396710983,"NDVI_upper",10969
"9762","N",0.729159300965391,"NDVI_upper",10969
"9763","N",0.729643124758944,"NDVI_upper",10969
"9764","N",0.730459349162574,"NDVI_upper",10969
"9765","N",0.727898565552127,"NDVI_upper",10969
"9766","N",0.730155470736726,"NDVI_upper",10969
"9767","N",0.728303410461475,"NDVI_upper",10969
"9768","N",0.728020264624317,"NDVI_upper",10969
"9769","N",0.730272305514223,"NDVI_upper",10969
"9770","N",0.731753535378205,"NDVI_upper",10969
"9771","N",0.725219244478349,"NDVI_upper",10969
"9772","N",0.728022994722241,"NDVI_upper",10969
"9773","N",0.728552932146204,"NDVI_upper",10969
"9774","N",0.726365747369741,"NDVI_upper",10969
"9775","N",0.728460966039881,"NDVI_upper",10969
"9776","N",0.727514523991422,"NDVI_upper",10969
"9777","N",0.729867936050861,"NDVI_upper",10969
"9778","N",0.729059005646627,"NDVI_upper",10969
"9779","N",0.727157125195168,"NDVI_upper",10969
"9780","N",0.728175915642914,"NDVI_upper",10969
"9781","N",0.730456687502012,"NDVI_upper",10969
"9782","N",0.729868057282411,"NDVI_upper",10969
"9783","N",0.730165541391431,"NDVI_upper",10969
"9784","N",0.72830933974367,"NDVI_upper",10969
"9785","N",0.728553412285627,"NDVI_upper",10969
"9786","N",0.728385705031287,"NDVI_upper",10969
"9787","N",0.72861704365885,"NDVI_upper",10969
"9788","N",0.729176099705522,"NDVI_upper",10969
"9789","N",0.72949470099826,"NDVI_upper",10969
"9790","N",0.72916278276727,"NDVI_upper",10969
"9791","N",0.730214177944062,"NDVI_upper",10969
"9792","N",0.725664941971616,"NDVI_upper",10969
"9793","N",0.728823818014662,"NDVI_upper",10969
"9794","N",0.730015544238101,"NDVI_upper",10969
"9795","N",0.727527385863618,"NDVI_upper",10969
"9796","N",0.729715923533126,"NDVI_upper",10969
"9797","N",0.731035387208815,"NDVI_upper",10969
"9798","N",0.727754143596099,"NDVI_upper",10969
"9799","N",0.72956399376755,"NDVI_upper",10969
"9800","N",0.728092134698701,"NDVI_upper",10969
"9801","N",0.73208273698223,"NDVI_upper",10969
"9802","N",0.730322786151109,"NDVI_upper",10969
"9803","N",0.73177383100962,"NDVI_upper",10969
"9804","N",0.730314961761017,"NDVI_upper",10969
"9805","N",0.72805197364979,"NDVI_upper",10969
"9806","N",0.729919056563483,"NDVI_upper",10969
"9807","N",0.72843487954197,"NDVI_upper",10969
"9808","N",0.730517321328856,"NDVI_upper",10969
"9809","N",0.728107670833572,"NDVI_upper",10969
"9810","N",0.730255795623777,"NDVI_upper",10969
"9811","N",0.729803323990305,"NDVI_upper",10969
"9812","N",0.72711984510943,"NDVI_upper",10969
"9813","N",0.727545262171321,"NDVI_upper",10969
"9814","N",0.727888308484825,"NDVI_upper",10969
"9815","N",0.729752925067478,"NDVI_upper",10969
"9816","N",0.729774529118706,"NDVI_upper",10969
"9817","N",0.730816629219066,"NDVI_upper",10969
"9818","N",0.728120553522131,"NDVI_upper",10969
"9819","N",0.729007583669002,"NDVI_upper",10969
"9820","N",0.726565607543436,"NDVI_upper",10969
"9821","N",0.731028887523535,"NDVI_upper",10969
"9822","N",0.73284520669783,"NDVI_upper",10969
"9823","N",0.728312538628142,"NDVI_upper",10969
"9824","N",0.728391213501495,"NDVI_upper",10969
"9825","N",0.727549539637779,"NDVI_upper",10969
"9826","N",0.728983468009282,"NDVI_upper",10969
"9827","N",0.727355299247246,"NDVI_upper",10969
"9828","N",0.72632241200068,"NDVI_upper",10969
"9829","N",0.727881950815972,"NDVI_upper",10969
"9830","N",0.731084103181375,"NDVI_upper",10969
"9831","N",0.725585285933683,"NDVI_upper",10969
"9832","N",0.728313334781021,"NDVI_upper",10969
"9833","N",0.731617204732654,"NDVI_upper",10969
"9834","N",0.727394746067077,"NDVI_upper",10969
"9835","N",0.728879807492652,"NDVI_upper",10969
"9836","N",0.72879373750489,"NDVI_upper",10969
"9837","N",0.727057722881724,"NDVI_upper",10969
"9838","N",0.728274124237009,"NDVI_upper",10969
"9839","N",0.730361482029044,"NDVI_upper",10969
"9840","N",0.727024479905246,"NDVI_upper",10969
"9841","N",0.729525164221315,"NDVI_upper",10969
"9842","N",0.730123686587903,"NDVI_upper",10969
"9843","N",0.727899068705008,"NDVI_upper",10969
"9844","N",0.728563860168242,"NDVI_upper",10969
"9845","N",0.728407950902071,"NDVI_upper",10969
"9846","N",0.72773842931964,"NDVI_upper",10969
"9847","N",0.727135820143322,"NDVI_upper",10969
"9848","N",0.727458567915889,"NDVI_upper",10969
"9849","N",0.730018265913324,"NDVI_upper",10969
"9850","N",0.727082940391063,"NDVI_upper",10969
"9851","N",0.729712086931703,"NDVI_upper",10969
"9852","N",0.728527458378329,"NDVI_upper",10969
"9853","N",0.728116877314477,"NDVI_upper",10969
"9854","N",0.730428651982017,"NDVI_upper",10969
"9855","N",0.726819472390049,"NDVI_upper",10969
"9856","N",0.72864990377406,"NDVI_upper",10969
"9857","N",0.728668043793606,"NDVI_upper",10969
"9858","N",0.729529866732231,"NDVI_upper",10969
"9859","N",0.727330488788131,"NDVI_upper",10969
"9860","N",0.727456119159998,"NDVI_upper",10969
"9861","N",0.727640713946548,"NDVI_upper",10969
"9862","N",0.729562727438885,"NDVI_upper",10969
"9863","N",0.729109275877141,"NDVI_upper",10969
"9864","N",0.727007949212603,"NDVI_upper",10969
"9865","N",0.727447322363048,"NDVI_upper",10969
"9866","N",0.727753301631741,"NDVI_upper",10969
"9867","N",0.727515112367597,"NDVI_upper",10969
"9868","N",0.728441055448901,"NDVI_upper",10969
"9869","N",0.727971401276713,"NDVI_upper",10969
"9870","N",0.73022027285624,"NDVI_upper",10969
"9871","N",0.729675427116985,"NDVI_upper",10969
"9872","N",0.728126920773229,"NDVI_upper",10969
"9873","N",0.728637646628164,"NDVI_upper",10969
"9874","N",0.730941578039008,"NDVI_upper",10969
"9875","N",0.729760874585277,"NDVI_upper",10969
"9876","N",0.729304189083607,"NDVI_upper",10969
"9877","N",0.727716260078012,"NDVI_upper",10969
"9878","N",0.729188700491758,"NDVI_upper",10969
"9879","N",0.726207418932362,"NDVI_upper",10969
"9880","N",0.728109855004063,"NDVI_upper",10969
"9881","N",0.729026201463182,"NDVI_upper",10969
"9882","N",0.729914697870653,"NDVI_upper",10969
"9883","N",0.731596469362452,"NDVI_upper",10969
"9884","N",0.728295327825384,"NDVI_upper",10969
"9885","N",0.728972042309925,"NDVI_upper",10969
"9886","N",0.729989131076326,"NDVI_upper",10969
"9887","N",0.728266235850243,"NDVI_upper",10969
"9888","N",0.728324000724697,"NDVI_upper",10969
"9889","N",0.730322941213469,"NDVI_upper",10969
"9890","N",0.730286387670111,"NDVI_upper",10969
"9891","N",0.728462882714313,"NDVI_upper",10969
"9892","N",0.72965037894981,"NDVI_upper",10969
"9893","N",0.731217022651617,"NDVI_upper",10969
"9894","N",0.727665960823745,"NDVI_upper",10969
"9895","N",0.728498590993289,"NDVI_upper",10969
"9896","N",0.727176532863266,"NDVI_upper",10969
"9897","N",0.726918385205898,"NDVI_upper",10969
"9898","N",0.730634708058839,"NDVI_upper",10969
"9899","N",0.726162684317098,"NDVI_upper",10969
"9900","N",0.728273424337878,"NDVI_upper",10969
"9901","N",0.726923887293656,"NDVI_upper",10969
"9902","N",0.726159336583202,"NDVI_upper",10969
"9903","N",0.726279639164387,"NDVI_upper",10969
"9904","N",0.729404857420241,"NDVI_upper",10969
"9905","N",0.731023362830967,"NDVI_upper",10969
"9906","N",0.72890700837657,"NDVI_upper",10969
"9907","N",0.728924984352096,"NDVI_upper",10969
"9908","N",0.727287098997473,"NDVI_upper",10969
"9909","N",0.729091213782706,"NDVI_upper",10969
"9910","N",0.727056813699217,"NDVI_upper",10969
"9911","N",0.728934062899723,"NDVI_upper",10969
"9912","N",0.729605415734066,"NDVI_upper",10969
"9913","N",0.730927276731974,"NDVI_upper",10969
"9914","N",0.730079052893439,"NDVI_upper",10969
"9915","N",0.728700928907114,"NDVI_upper",10969
"9916","N",0.727873549000256,"NDVI_upper",10969
"9917","N",0.729820095385999,"NDVI_upper",10969
"9918","N",0.730555722651454,"NDVI_upper",10969
"9919","N",0.730719452851163,"NDVI_upper",10969
"9920","N",0.728572506863811,"NDVI_upper",10969
"9921","N",0.732476066003539,"NDVI_upper",10969
"9922","N",0.728400698304259,"NDVI_upper",10969
"9923","N",0.72901327953374,"NDVI_upper",10969
