"","OBJECTID","SSBID","ANOID","RSIZE","ROW","COL","XCOOR","YCOOR","ANONUM","PakkeNr","Overvåkingsår","CountyNr","MunicNr","CountyName","Region.x","RegionNr","Kommune_OLD","Kommune","Fylke","Region.y","refs_blabar"
"554",413,20370006808000,"ANO0323",500,288,780,37250,6808250,323,2,NA,14,4640,"Sogn og Fjordane  nor","W",3,1418,"BALESTRAND","Sogn_og_Fjordane","Vestlandet",12.5
"555",413,20370006808000,"ANO0323",500,288,780,37250,6808250,323,2,NA,14,4640,"Sogn og Fjordane  nor","W",3,1419,"LEIKANGER","Sogn_og_Fjordane","Vestlandet",12.5
"556",413,20370006808000,"ANO0323",500,288,780,37250,6808250,323,2,NA,14,4640,"Sogn og Fjordane  nor","W",3,1420,"SOGNDAL","Sogn_og_Fjordane","Vestlandet",12.5
"557",391,23110007023000,"ANO0326",500,836,1210,311250,7023250,326,2,NA,50,5032,"Trøndelag nor","C",2,1664,"SELBU","Sør-Trøndelag","Midt-Norge",12.5
"558",997,21355006583000,"ANO0327",500,485,330,135750,6583250,327,3,NA,8,3822,"Telemark nor","S",4,830,"NISSEDAL","Telemark","Sørlandet",10
"559",845,21370006878000,"ANO0328",500,488,920,137250,6878250,328,3,NA,5,3433,"Oppland nor","E",5,513,"SKJÅK","Oppland","Østlandet",10
"560",353,25200007444000,"ANO0331",500,1254,2052,520250,7444250,331,1,NA,18,1840,"Nordland nor","N",1,1840,"SALTDAL","Nordland","Nord-Norge",5
"561",670,22860006974500,"ANO0332",500,786,1113,286250,6974750,332,2,NA,50,5027,"Trøndelag nor","C",2,1648,"MIDTRE_GAULDAL","Sør-Trøndelag","Midt-Norge",12.5
"562",332,24700007420500,"ANO0335",500,1154,2005,470250,7420750,335,1,NA,18,1838,"Nordland nor","N",1,1838,"GILDESKÅL","Nordland","Nord-Norge",5
"563",345,25135007434500,"ANO0336",500,1241,2033,513750,7434750,336,1,NA,18,1840,"Nordland nor","N",1,1840,"SALTDAL","Nordland","Nord-Norge",5
"564",103,30545007733000,"ANO0337",500,2323,2630,1054750,7733250,337,1,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"565",842,23315006681000,"ANO0338",500,877,526,331750,6681250,338,3,NA,4,3401,"Hedmark nor","E",5,402,"KONGSVINGER","Hedmark","Østlandet",12.5
"566",85,30550007722500,"ANO0340",500,2324,2609,1055250,7722750,340,1,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"567",999,22945006586500,"ANO0341",500,803,337,294750,6586750,341,3,NA,1,3016,"Østfold nor","E",5,128,"RAKKESTAD","Østfold","Østlandet",12.5
"568",787,21980006746000,"ANO0342",500,610,656,198250,6746250,342,3,NA,5,3449,"Oppland nor","E",5,540,"SØR-AURDAL","Oppland","Østlandet",12.5
"569",652,23845007130500,"ANO0343",500,983,1425,384750,7130750,343,2,NA,50,5041,"Trøndelag nor","C",2,1736,"SNÅSA","Nord-Trøndelag","Midt-Norge",12.5
"570",262,29590007843500,"ANO0345",500,2132,2851,959250,7843750,345,1,NA,20,5438,"Finnmark nor 1","N",1,2022,"LEBESBY","Finnmark","Nord-Norge",2.5
"571",594,20255006629000,"ANO0346",500,265,422,25750,6629250,346,2,NA,11,1134,"Rogaland nor","W",3,1134,"SULDAL","Rogaland","Vestlandet",12.5
"572",899,23170006810000,"ANO0347",500,848,784,317250,6810250,347,3,NA,4,3422,"Hedmark nor","E",5,429,"ÅMOT","Hedmark","Østlandet",12.5
"573",522,20620006867000,"ANO0350",500,338,898,62250,6867250,350,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1430,"GAULAR","Sogn_og_Fjordane","Vestlandet",12.5
"574",522,20620006867000,"ANO0350",500,338,898,62250,6867250,350,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1431,"JØLSTER","Sogn_og_Fjordane","Vestlandet",12.5
"575",522,20620006867000,"ANO0350",500,338,898,62250,6867250,350,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1432,"FØRDE","Sogn_og_Fjordane","Vestlandet",12.5
"576",522,20620006867000,"ANO0350",500,338,898,62250,6867250,350,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1433,"NAUSTDAL","Sogn_og_Fjordane","Vestlandet",12.5
"577",501,20290006860000,"ANO0351",500,272,884,29250,6860250,351,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1430,"GAULAR","Sogn_og_Fjordane","Vestlandet",12.5
"578",501,20290006860000,"ANO0351",500,272,884,29250,6860250,351,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1431,"JØLSTER","Sogn_og_Fjordane","Vestlandet",12.5
"579",501,20290006860000,"ANO0351",500,272,884,29250,6860250,351,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1432,"FØRDE","Sogn_og_Fjordane","Vestlandet",12.5
"580",501,20290006860000,"ANO0351",500,272,884,29250,6860250,351,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1433,"NAUSTDAL","Sogn_og_Fjordane","Vestlandet",12.5
"581",401,19450006608000,"ANO0352",500,104,380,-54750,6608250,352,2,NA,11,1149,"Rogaland nor","W",3,1149,"KARMØY","Rogaland","Vestlandet",12.5
"582",518,19765006869500,"ANO0354",500,167,903,-23250,6869750,354,2,NA,14,4602,"Sogn og Fjordane  nor","W",3,1401,"FLORA","Sogn_og_Fjordane","Vestlandet",12.5
"583",518,19765006869500,"ANO0354",500,167,903,-23250,6869750,354,2,NA,14,4602,"Sogn og Fjordane  nor","W",3,1439,"VÅGSØY","Sogn_og_Fjordane","Vestlandet",12.5
"584",115,28695007751000,"ANO0355",500,1953,2666,869750,7751250,355,1,NA,20,5437,"Finnmark nor 1","N",1,2021,"KARASJOHKA_KARASJOK","Finnmark","Nord-Norge",2.5
"585",881,23300006903500,"ANO0356",500,874,971,330250,6903750,356,3,NA,4,3430,"Hedmark nor","E",5,441,"OS_(HEDMARK)","Hedmark","Østlandet",10
"586",166,27940007661000,"ANO0357",500,1802,2486,794250,7661250,357,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"587",975,21055006569000,"ANO0358",500,425,302,105750,6569250,358,3,NA,8,3823,"Telemark nor","S",4,831,"FYRESDAL","Telemark","Sørlandet",10
"588",329,27785007769500,"ANO0359",500,1771,2703,778750,7769750,359,1,NA,19,5429,"Troms nor 1","N",1,1943,"KVÆNANGEN","Troms","Nord-Norge",5
"589",402,22895007033500,"ANO0361",500,793,1231,289750,7033750,361,2,NA,50,5031,"Trøndelag nor","C",2,1663,"MALVIK","Sør-Trøndelag","Midt-Norge",12.5
"590",559,20890006892000,"ANO0362",500,392,948,89250,6892250,362,2,NA,14,4651,"Sogn og Fjordane  nor","W",3,1449,"STRYN","Sogn_og_Fjordane","Vestlandet",12.5
"591",480,21065006956500,"ANO0366",500,427,1077,106750,6956750,366,2,NA,15,1539,"Møre og Romsdal  nor","C",2,1539,"RAUMA","Møre_og_Romsdal","Midt-Norge",12.5
"592",246,28025007839500,"ANO0367",500,1819,2843,802750,7839750,367,1,NA,20,5406,"Finnmark nor 1","N",1,2004,"HAMMERFEST","Finnmark","Nord-Norge",2.5
"593",246,28025007839500,"ANO0367",500,1819,2843,802750,7839750,367,1,NA,20,5406,"Finnmark nor 1","N",1,2017,"KVALSUND","Finnmark","Nord-Norge",2.5
"594",70,28245007715500,"ANO0368",500,1863,2595,824750,7715750,368,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"595",339,28410007775500,"ANO0371",500,1896,2715,841250,7775750,371,1,NA,20,5403,"Finnmark nor 1","N",1,2012,"ALTA","Finnmark","Nord-Norge",2.5
"596",99,24015007350500,"ANO0378",500,1017,1865,401750,7350750,378,1,NA,18,1828,"Nordland nor","N",1,1828,"NESNA","Nordland","Nord-Norge",10
"597",117,24875007383500,"ANO0379",500,1189,1931,487750,7383750,379,1,NA,18,1833,"Nordland nor","N",1,1833,"RANA","Nordland","Nord-Norge",10
"598",650,19570006661000,"ANO0380",500,128,486,-42750,6661250,380,2,NA,12,4613,"Hordaland nor","W",3,1219,"BØMLO","Hordaland","Vestlandet",12.5
"599",433,21105006928500,"ANO0382",500,435,1021,110750,6928750,382,2,NA,15,1578,"Møre og Romsdal  nor","C",2,1524,"NORDDAL","Møre_og_Romsdal","Midt-Norge",12.5
"600",433,21105006928500,"ANO0382",500,435,1021,110750,6928750,382,2,NA,15,1578,"Møre og Romsdal  nor","C",2,1526,"STORDAL","Møre_og_Romsdal","Midt-Norge",12.5
"601",55,28180007707500,"ANO0383",500,1850,2579,818250,7707750,383,1,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"602",9,28905007799500,"ANO0384",500,1995,2763,890750,7799750,384,1,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"603",295,28245007858000,"ANO0385",500,1863,2880,824750,7858250,385,1,NA,20,5406,"Finnmark nor 1","N",1,2004,"HAMMERFEST","Finnmark","Nord-Norge",2.5
"604",295,28245007858000,"ANO0385",500,1863,2880,824750,7858250,385,1,NA,20,5406,"Finnmark nor 1","N",1,2017,"KVALSUND","Finnmark","Nord-Norge",2.5
"605",338,29175007774000,"ANO0387",500,2049,2712,917750,7774250,387,1,NA,20,5437,"Finnmark nor 1","N",1,2021,"KARASJOHKA_KARASJOK","Finnmark","Nord-Norge",2.5
"606",33,30600007816500,"ANO0388",500,2334,2797,1060250,7816750,388,1,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"607",807,21115006756500,"ANO0389",500,437,677,111750,6756750,389,3,NA,6,3044,"Buskerud nor","E",5,620,"HOL","Buskerud","Østlandet",10
"608",374,20155006592000,"ANO0390",500,245,348,15750,6592250,390,2,NA,11,1133,"Rogaland nor","W",3,1133,"HJELMELAND","Rogaland","Vestlandet",12.5
"609",548,23750007197500,"ANO0391",500,964,1559,375250,7197750,391,2,NA,50,5046,"Trøndelag nor","C",2,1743,"HØYLANDET","Nord-Trøndelag","Midt-Norge",12.5
"610",32,31065007815000,"ANO0392",500,2427,2794,1106750,7815250,392,1,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"611",905,22820006812500,"ANO0393",500,778,789,282250,6812750,393,3,NA,4,3423,"Hedmark nor","E",5,430,"STOR-ELVDAL","Hedmark","Østlandet",10
"612",148,26740007645500,"ANO0394",500,1562,2455,674250,7645750,394,1,NA,19,5418,"Troms nor 1","N",1,1924,"MÅLSELV","Troms","Nord-Norge",5
"613",704,23110006596500,"ANO0395",500,836,357,311250,6596750,395,3,NA,1,3013,"Østfold nor","E",5,119,"MARKER","Østfold","Østlandet",12.5
"614",565,20640006704500,"ANO0397",500,342,573,64250,6704750,397,2,NA,12,4618,"Hordaland nor","W",3,1227,"JONDAL","Hordaland","Vestlandet",12.5
"615",565,20640006704500,"ANO0397",500,342,573,64250,6704750,397,2,NA,12,4618,"Hordaland nor","W",3,1228,"ODDA","Hordaland","Vestlandet",12.5
"616",565,20640006704500,"ANO0397",500,342,573,64250,6704750,397,2,NA,12,4618,"Hordaland nor","W",3,1231,"ULLENSVANG","Hordaland","Vestlandet",12.5
"617",614,23645007100000,"ANO0399",500,943,1364,364750,7100250,399,2,NA,50,5006,"Trøndelag nor","C",2,1702,"STEINKJER","Nord-Trøndelag","Midt-Norge",12.5
"618",614,23645007100000,"ANO0399",500,943,1364,364750,7100250,399,2,NA,50,5006,"Trøndelag nor","C",2,1724,"VERRAN","Nord-Trøndelag","Midt-Norge",12.5
"619",482,23215006957000,"ANO0400",500,857,1078,321750,6957250,400,2,NA,50,5025,"Trøndelag nor","C",2,1640,"RØROS","Sør-Trøndelag","Midt-Norge",12.5
"620",789,22530006744500,"ANO0401",500,720,653,253250,6744750,401,3,NA,5,3407,"Oppland nor","E",5,502,"GJØVIK","Oppland","Østlandet",12.5
"621",803,21405006751500,"ANO0402",500,495,667,140750,6751750,402,3,NA,6,3043,"Buskerud nor","E",5,619,"ÅL","Buskerud","Østlandet",10
"622",593,23560007072000,"ANO0403",500,926,1308,356250,7072250,403,2,NA,50,5038,"Trøndelag nor","C",2,1721,"VERDAL","Nord-Trøndelag","Midt-Norge",12.5
"623",925,22790006628500,"ANO0404",500,772,421,279250,6628750,404,3,NA,2,3028,"Akershus nor","E",5,229,"ENEBAKK","Akershus","Østlandet",12.5
"624",421,20915006725500,"ANO0405",500,397,615,91750,6725750,405,2,NA,12,4619,"Hordaland nor","W",3,1232,"EIDFJORD","Hordaland","Vestlandet",12.5
"625",874,21450006901500,"ANO0406",500,504,967,145250,6901750,406,3,NA,5,3432,"Oppland nor","E",5,512,"LESJA","Oppland","Østlandet",10
"626",266,25675007589000,"ANO0407",500,1349,2342,567750,7589250,407,1,NA,18,1806,"Nordland nor","N",1,1805,"NARVIK","Nordland","Nord-Norge",5
"627",266,25675007589000,"ANO0407",500,1349,2342,567750,7589250,407,1,NA,18,1806,"Nordland nor","N",1,1850,"TYSFJORD","Nordland","Nord-Norge",5
"628",266,25675007589000,"ANO0407",500,1349,2342,567750,7589250,407,1,NA,18,1806,"Nordland nor","N",1,1854,"BALLANGEN","Nordland","Nord-Norge",5
"629",497,21295006967500,"ANO0410",500,473,1099,129750,6967750,410,2,NA,15,1539,"Møre og Romsdal  nor","C",2,1539,"RAUMA","Møre_og_Romsdal","Midt-Norge",12.5
"630",924,23435006820500,"ANO0411",500,901,805,343750,6820750,411,3,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"631",995,21645006582000,"ANO0412",500,543,328,164750,6582250,412,3,NA,8,3816,"Telemark nor","S",4,819,"NOME","Telemark","Sørlandet",12.5
"632",644,20340006850000,"ANO0413",500,282,864,34250,6850250,413,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1430,"GAULAR","Sogn_og_Fjordane","Vestlandet",12.5
"633",644,20340006850000,"ANO0413",500,282,864,34250,6850250,413,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1431,"JØLSTER","Sogn_og_Fjordane","Vestlandet",12.5
"634",644,20340006850000,"ANO0413",500,282,864,34250,6850250,413,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1432,"FØRDE","Sogn_og_Fjordane","Vestlandet",12.5
"635",644,20340006850000,"ANO0413",500,282,864,34250,6850250,413,2,NA,14,4647,"Sogn og Fjordane  nor","W",3,1433,"NAUSTDAL","Sogn_og_Fjordane","Vestlandet",12.5
"636",769,22470006935500,"ANO0414",500,708,1035,247250,6935750,414,3,NA,4,3427,"Hedmark nor","E",5,437,"TYNSET","Hedmark","Østlandet",10
"637",981,21515006770000,"ANO0420",500,517,704,151750,6770250,420,3,NA,6,3042,"Buskerud nor","E",5,618,"HEMSEDAL","Buskerud","Østlandet",10
"638",386,21940007018500,"ANO0421",500,602,1201,194250,7018750,421,2,NA,50,5055,"Trøndelag nor","C",2,1571,"HALSA","Møre_og_Romsdal","Midt-Norge",12.5
"639",386,21940007018500,"ANO0421",500,602,1201,194250,7018750,421,2,NA,50,5055,"Trøndelag nor","C",2,1612,"HEMNE","Sør-Trøndelag","Midt-Norge",12.5
"640",386,21940007018500,"ANO0421",500,602,1201,194250,7018750,421,2,NA,50,5055,"Trøndelag nor","C",2,1613,"SNILLFJORD","Sør-Trøndelag","Midt-Norge",12.5
"641",910,20840006622500,"ANO0423",500,382,409,84250,6622750,423,3,NA,8,3824,"Telemark nor","S",4,833,"TOKKE","Telemark","Sørlandet",10
"642",659,23530007138500,"ANO0424",500,920,1441,353250,7138750,424,2,NA,50,5047,"Trøndelag nor","C",2,1744,"OVERHALLA","Nord-Trøndelag","Midt-Norge",12.5
"643",237,25430007553500,"ANO0427",500,1300,2271,543250,7553750,427,1,NA,18,1875,"Nordland nor","N",1,1849,"HAMARØY","Nordland","Nord-Norge",5
"644",249,25850007575000,"ANO0429",500,1384,2314,585250,7575250,429,1,NA,18,1806,"Nordland nor","N",1,1805,"NARVIK","Nordland","Nord-Norge",5
"645",249,25850007575000,"ANO0429",500,1384,2314,585250,7575250,429,1,NA,18,1806,"Nordland nor","N",1,1850,"TYSFJORD","Nordland","Nord-Norge",5
"646",249,25850007575000,"ANO0429",500,1384,2314,585250,7575250,429,1,NA,18,1806,"Nordland nor","N",1,1854,"BALLANGEN","Nordland","Nord-Norge",5
"647",843,22750006879000,"ANO0431",500,764,922,275250,6879250,431,3,NA,4,3428,"Hedmark nor","E",5,438,"ALVDAL","Hedmark","Østlandet",10
"648",504,23905007142500,"ANO0433",500,995,1449,390750,7142750,433,2,NA,50,5041,"Trøndelag nor","C",2,1736,"SNÅSA","Nord-Trøndelag","Midt-Norge",12.5
"649",224,25445007542500,"ANO0434",500,1303,2249,544750,7542750,434,1,NA,18,1875,"Nordland nor","N",1,1849,"HAMARØY","Nordland","Nord-Norge",5
"650",167,30035007917000,"ANO0435",500,2221,2998,1003750,7917250,435,1,NA,20,5440,"Finnmark nor 1","N",1,2024,"BERLEVÅG","Finnmark","Nord-Norge",2.5
"651",587,22040007057000,"ANO0438",500,622,1278,204250,7057250,438,2,NA,50,5056,"Trøndelag nor","C",2,1617,"HITRA","Sør-Trøndelag","Midt-Norge",12.5
"652",620,22755007105000,"ANO0439",500,765,1374,275750,7105250,439,2,NA,50,5058,"Trøndelag nor","C",2,1630,"ÅFJORD","Sør-Trøndelag","Midt-Norge",12.5
"653",620,22755007105000,"ANO0439",500,765,1374,275750,7105250,439,2,NA,50,5058,"Trøndelag nor","C",2,1632,"ROAN","Sør-Trøndelag","Midt-Norge",12.5
"654",864,23380006696000,"ANO0440",500,890,556,338250,6696250,440,3,NA,4,3401,"Hedmark nor","E",5,402,"KONGSVINGER","Hedmark","Østlandet",12.5
"655",690,20815006786000,"ANO0443",500,377,736,81750,6786250,443,2,NA,14,4641,"Sogn og Fjordane  nor","W",3,1421,"AURLAND","Sogn_og_Fjordane","Vestlandet",12.5
"656",599,21050006827500,"ANO0444",500,424,819,105250,6827750,444,2,NA,14,4644,"Sogn og Fjordane  nor","W",3,1426,"LUSTER","Sogn_og_Fjordane","Vestlandet",12.5
"657",462,20410006950500,"ANO0447",500,296,1065,41250,6950750,447,2,NA,15,1531,"Møre og Romsdal  nor","C",2,1531,"SULA","Møre_og_Romsdal","Midt-Norge",12.5
"658",333,27845007766500,"ANO0448",500,1783,2697,784750,7766750,448,1,NA,19,5429,"Troms nor 1","N",1,1943,"KVÆNANGEN","Troms","Nord-Norge",5
"659",762,21140006496500,"ANO0449",500,442,157,114250,6496750,449,3,NA,9,4202,"Aust-Agder nor","S",4,904,"GRIMSTAD","Aust-Agder","Sørlandet",12.5
"660",557,23440007201500,"ANO0450",500,902,1567,344250,7201750,450,2,NA,50,5060,"Trøndelag nor","C",2,1750,"VIKNA","Nord-Trøndelag","Midt-Norge",12.5
"661",557,23440007201500,"ANO0450",500,902,1567,344250,7201750,450,2,NA,50,5060,"Trøndelag nor","C",2,1751,"NÆRØY","Nord-Trøndelag","Midt-Norge",12.5
"662",811,22635006759000,"ANO0452",500,741,682,263750,6759250,452,3,NA,5,3407,"Oppland nor","E",5,502,"GJØVIK","Oppland","Østlandet",12.5
"663",647,23315007122000,"ANO0453",500,877,1408,331750,7122250,453,2,NA,50,5006,"Trøndelag nor","C",2,1702,"STEINKJER","Nord-Trøndelag","Midt-Norge",12.5
"664",647,23315007122000,"ANO0453",500,877,1408,331750,7122250,453,2,NA,50,5006,"Trøndelag nor","C",2,1724,"VERRAN","Nord-Trøndelag","Midt-Norge",12.5
"665",880,22660006705000,"ANO0455",500,746,574,266250,6705250,455,3,NA,5,3446,"Oppland nor","E",5,534,"GRAN","Oppland","Østlandet",12.5
"666",53,27325007707500,"ANO0459",500,1679,2579,732750,7707750,459,1,NA,19,5426,"Troms nor 1","N",1,1940,"GÁIVUOTNA_KÅFJORD","Troms","Nord-Norge",5
"667",543,19960006887000,"ANO0461",500,206,938,-3750,6887250,461,2,NA,14,4648,"Sogn og Fjordane  nor","W",3,1438,"BREMANGER","Sogn_og_Fjordane","Vestlandet",12.5
"668",93,27755007726500,"ANO0462",500,1765,2617,775750,7726750,462,1,NA,19,5428,"Troms nor 1","N",1,1942,"NORDREISA","Troms","Nord-Norge",5
"669",405,20220006806500,"ANO0463",500,258,777,22250,6806750,463,2,NA,14,4638,"Sogn og Fjordane  nor","W",3,1416,"HØYANGER","Sogn_og_Fjordane","Vestlandet",12.5
"670",735,21595006912500,"ANO0464",500,533,989,159750,6912750,464,3,NA,5,3432,"Oppland nor","E",5,512,"LESJA","Oppland","Østlandet",10
"671",245,28585007839000,"ANO0465",500,1931,2842,858750,7839250,465,1,NA,20,5406,"Finnmark nor 1","N",1,2004,"HAMMERFEST","Finnmark","Nord-Norge",2.5
"672",245,28585007839000,"ANO0465",500,1931,2842,858750,7839250,465,1,NA,20,5406,"Finnmark nor 1","N",1,2017,"KVALSUND","Finnmark","Nord-Norge",2.5
"673",855,22770006694500,"ANO0466",500,768,553,277250,6694750,466,3,NA,2,3036,"Akershus nor","E",5,238,"NANNESTAD","Akershus","Østlandet",12.5
"674",477,22310006958500,"ANO0468",500,676,1081,231250,6958750,468,2,NA,50,5021,"Trøndelag nor","C",2,1634,"OPPDAL","Sør-Trøndelag","Midt-Norge",12.5
"675",489,22260006960000,"ANO0469",500,666,1084,226250,6960250,469,2,NA,50,5021,"Trøndelag nor","C",2,1634,"OPPDAL","Sør-Trøndelag","Midt-Norge",12.5
"676",822,20930006560000,"ANO0471",500,400,284,93250,6560250,471,3,NA,9,4220,"Aust-Agder nor","S",4,938,"BYGLAND","Aust-Agder","Sørlandet",12.5
"677",201,24100007226000,"ANO0473",500,1034,1616,410250,7226250,473,1,NA,18,1811,"Nordland nor","N",1,1811,"BINDAL","Nordland","Nord-Norge",10
"678",72,24045007313000,"ANO0474",500,1023,1790,404750,7313250,474,1,NA,18,1824,"Nordland nor","N",1,1824,"VEFSN","Nordland","Nord-Norge",10
"679",369,20290006787500,"ANO0476",500,272,739,29250,6787750,476,2,NA,14,4639,"Sogn og Fjordane  nor","W",3,1417,"VIK","Sogn_og_Fjordane","Vestlandet",12.5
"680",152,30765007890500,"ANO0477",500,2367,2945,1076750,7890750,477,1,NA,20,5443,"Finnmark nor 1","N",1,2028,"BÅTSFJORD","Finnmark","Nord-Norge",2.5
"681",23,25155007510000,"ANO0479",500,1245,2184,515750,7510250,479,1,NA,18,1848,"Nordland nor","N",1,1848,"STEIGEN","Nordland","Nord-Norge",5
"682",700,21340006592000,"ANO0480",500,482,348,134250,6592250,480,3,NA,8,3821,"Telemark nor","S",4,829,"KVITESEID","Telemark","Sørlandet",10
"683",62,23830007297000,"ANO0483",500,980,1758,383250,7297250,483,1,NA,18,1820,"Nordland nor","N",1,1820,"ALSTAHAUG","Nordland","Nord-Norge",10
"684",59,27685007709500,"ANO0486",500,1751,2583,768750,7709750,486,1,NA,19,5428,"Troms nor 1","N",1,1942,"NORDREISA","Troms","Nord-Norge",5
"685",108,24925007362000,"ANO0487",500,1199,1888,492750,7362250,487,1,NA,18,1833,"Nordland nor","N",1,1833,"RANA","Nordland","Nord-Norge",10
"686",71,24070007313000,"ANO0490",500,1028,1790,407250,7313250,490,1,NA,18,1824,"Nordland nor","N",1,1824,"VEFSN","Nordland","Nord-Norge",10
"687",571,20245006911000,"ANO0491",500,263,986,24750,6911250,491,2,NA,15,1577,"Møre og Romsdal  nor","C",2,1444,"HORNINDAL","Sogn_og_Fjordane","Vestlandet",12.5
"688",571,20245006911000,"ANO0491",500,263,986,24750,6911250,491,2,NA,15,1577,"Møre og Romsdal  nor","C",2,1519,"VOLDA","Møre_og_Romsdal","Midt-Norge",12.5
"689",525,23080007158000,"ANO0494",500,830,1480,308250,7158250,494,2,NA,50,5049,"Trøndelag nor","C",2,1749,"FLATANGER","Nord-Trøndelag","Midt-Norge",12.5
"690",109,24195007363500,"ANO0495",500,1053,1891,419750,7363750,495,1,NA,18,1834,"Nordland nor","N",1,1834,"LURØY","Nordland","Nord-Norge",10
"691",625,24315007114500,"ANO0496",500,1077,1393,431750,7114750,496,2,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"692",713,23360006799500,"ANO0497",500,886,763,336250,6799750,497,3,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"693",252,27980007839000,"ANO0498",500,1810,2842,798250,7839250,498,1,NA,20,5406,"Finnmark nor 1","N",1,2004,"HAMMERFEST","Finnmark","Nord-Norge",2.5
"694",252,27980007839000,"ANO0498",500,1810,2842,798250,7839250,498,1,NA,20,5406,"Finnmark nor 1","N",1,2017,"KVALSUND","Finnmark","Nord-Norge",2.5
"695",998,21045006586500,"ANO0499",500,423,337,104750,6586750,499,3,NA,8,3823,"Telemark nor","S",4,831,"FYRESDAL","Telemark","Sørlandet",10
"696",964,21325006849500,"ANO0503",500,479,863,132750,6849750,503,3,NA,5,3434,"Oppland nor","E",5,514,"LOM","Oppland","Østlandet",10
"697",597,21300006823000,"ANO0504",500,474,810,130250,6823250,504,2,NA,14,4643,"Sogn og Fjordane  nor","W",3,1424,"ÅRDAL","Sogn_og_Fjordane","Vestlandet",12.5
"698",75,26600007719500,"ANO0506",500,1534,2603,660250,7719750,506,1,NA,19,5401,"Troms nor 1","N",1,1902,"TROMSØ","Troms","Nord-Norge",5
